File,FixationDurCumulated,Duration,Score
S111_Q4.csv,19943,57519,0.3467202141900937
S28_Q1.csv,18095,52052,0.34763313609467456
S88_Q10.csv,18788,53977,0.34807417974322397
S270_Q6.csv,19404,55671,0.34854771784232363
S376_Q13.csv,9240,26488,0.3488372093023256
S354_Q2.csv,12397,35497,0.3492407809110629
S162_Q15.csv,21406,61215,0.34968553459119495
S256_Q15.csv,20713,59213,0.34980494148244473
S413_Q4.csv,18865,53900,0.35
S339_Q21.csv,13013,37114,0.3506224066390041
S215_Q47.csv,20328,57750,0.352
S28_Q7.csv,17325,49203,0.352112676056338
S257_Q9.csv,14399,40810,0.35283018867924526
S6_Q1.csv,10549,29876,0.35309278350515466
S91_Q4.csv,18095,51205,0.3533834586466165
S231_Q15.csv,11627,32879,0.35362997658079626
S215_Q11.csv,20867,58905,0.3542483660130719
S174_Q21.csv,10780,30338,0.3553299492385787
S37_Q11.csv,26411,74305,0.35544041450777203
S387_Q21.csv,20251,56903,0.35588633288227334
S197_Q4.csv,17556,49280,0.35625
S184_Q16.csv,25487,71456,0.3566810344827586
S199_Q7.csv,13244,37037,0.3575883575883576
S285_Q13.csv,27874,77847,0.3580613254203759
S162_Q6.csv,24332,67683,0.3594994311717861
S162_Q9.csv,24640,68453,0.35995500562429694
S175_Q1.csv,17787,49357,0.36037441497659906
S339_Q20.csv,11550,32032,0.3605769230769231
S284_Q7.csv,17402,48202,0.3610223642172524
S162_Q16.csv,21868,60522,0.361323155216285
S194_Q20.csv,21175,58597,0.36136662286465177
S256_Q23.csv,22407,61754,0.3628428927680798
S277_Q21.csv,16093,44352,0.3628472222222222
S337_Q23.csv,26180,71995,0.36363636363636365
S245_Q23.csv,21791,59829,0.3642213642213642
S183_Q16.csv,7777,21329,0.36462093862815886
S271_Q16.csv,8932,24486,0.36477987421383645
S200_Q6.csv,20328,55671,0.3651452282157676
S88_Q4.csv,17094,46739,0.3657331136738056
S9_Q13.csv,21483,58674,0.3661417322834646
S26_Q9.csv,18480,50435,0.366412213740458
S125_Q15.csv,19327,52745,0.36642335766423356
S271_Q11.csv,18018,49126,0.3667711598746082
S200_Q7.csv,21791,59367,0.3670557717250324
S311_Q6.csv,13629,37114,0.36721991701244816
S85_Q10.csv,16940,46123,0.3672787979966611
S88_Q13.csv,15939,43351,0.36767317939609234
S37_Q9.csv,28259,76846,0.36773547094188375
S168_Q22.csv,23793,64603,0.36829558998808104
S311_Q7.csv,18095,49126,0.3683385579937304
S125_Q7.csv,19712,53515,0.3683453237410072
S345_Q9.csv,16170,43890,0.3684210526315789
S37_Q6.csv,28182,76461,0.3685800604229607
S170_Q14.csv,21714,58905,0.3686274509803922
S91_Q6.csv,10703,29029,0.3687002652519894
S159_Q20.csv,22792,61754,0.3690773067331671
S25_Q6.csv,23716,64218,0.36930455635491605
S410_Q2.csv,21791,58905,0.36993464052287583
S200_Q16.csv,21329,57442,0.37131367292225204
S393_Q47.csv,15246,41041,0.3714821763602251
S88_Q6.csv,16478,44352,0.3715277777777778
S413_Q1.csv,19712,52899,0.3726346433770015
S257_Q11.csv,18942,50743,0.37329286798179057
S197_Q10.csv,18942,50666,0.3738601823708207
S256_Q14.csv,16478,44044,0.3741258741258741
S37_Q14.csv,27181,72611,0.3743372216330859
S170_Q15.csv,22484,59983,0.3748395378690629
S200_Q9.csv,21714,57904,0.375
S159_Q10.csv,21868,58289,0.3751651254953765
S125_Q20.csv,15015,39963,0.37572254335260113
S91_Q11.csv,19558,52052,0.3757396449704142
S132_Q11.csv,12705,33803,0.37585421412300685
S171_Q7.csv,25025,66528,0.3761574074074074
S200_Q22.csv,20713,55055,0.37622377622377623
S92_Q18.csv,11627,30877,0.3765586034912718
S174_Q1.csv,18634,49434,0.37694704049844235
S216_Q13.csv,14861,39424,0.376953125
S111_Q2.csv,16401,43505,0.3769911504424779
S110_Q13.csv,25025,66297,0.37746806039488967
S124_Q15.csv,17479,46277,0.3777038269550749
S125_Q23.csv,22715,60137,0.37772087067861715
S52_Q1.csv,12782,33803,0.37813211845102507
S85_Q14.csv,16940,44737,0.37865748709122204
S29_Q21.csv,19866,52437,0.3788546255506608
S200_Q1.csv,21945,57904,0.37898936170212766
S311_Q4.csv,15477,40810,0.37924528301886795
S119_Q2.csv,9240,24332,0.379746835443038
S327_Q4.csv,32494,85547,0.37983798379837985
S183_Q10.csv,14091,37037,0.3804573804573805
S85_Q2.csv,12628,33187,0.3805104408352668
S26_Q13.csv,21714,57057,0.3805668016194332
S168_Q20.csv,25718,67375,0.38171428571428573
S394_Q22.csv,20944,54824,0.38202247191011235
S192_Q23.csv,37268,97482,0.382306477093207
S371_Q16.csv,9009,23562,0.38235294117647056
S183_Q13.csv,17017,44506,0.38235294117647056
S389_Q23.csv,25872,67606,0.3826879271070615
S25_Q20.csv,28490,74382,0.3830227743271222
S26_Q16.csv,22099,57673,0.38317757009345793
S311_Q13.csv,14168,36960,0.38333333333333336
S413_Q2.csv,20790,54208,0.3835227272727273
S231_Q21.csv,16863,43967,0.38353765323992994
S333_Q15.csv,27566,71841,0.3837084673097535
S297_Q16.csv,17017,44275,0.3843478260869565
S209_Q9.csv,31416,81697,0.38454288407163056
S175_Q14.csv,22176,57596,0.3850267379679144
S127_Q11.csv,26719,69300,0.38555555555555554
S244_Q47.csv,12782,33110,0.386046511627907
S278_Q16.csv,20944,54054,0.38746438746438744
S156_Q47.csv,15785,40733,0.387523629489603
S295_Q14.csv,16247,41811,0.3885819521178637
S274_Q23.csv,34034,87549,0.3887423043095866
S162_Q2.csv,26873,69069,0.3890746934225195
S110_Q23.csv,26411,67837,0.38933030646992056
S26_Q1.csv,18865,48433,0.38950715421303655
S184_Q11.csv,27335,70147,0.3896816684961581
S111_Q6.csv,21714,55671,0.3900414937759336
S347_Q11.csv,33649,86240,0.39017857142857143
S170_Q21.csv,24332,62293,0.39060568603213847
S388_Q11.csv,25872,66220,0.39069767441860465
S339_Q16.csv,10934,27951,0.39118457300275483
S166_Q23.csv,23023,58828,0.3913612565445026
S354_Q4.csv,18403,46970,0.3918032786885246
S175_Q9.csv,18172,46354,0.3920265780730897
S127_Q4.csv,26642,67837,0.3927355278093076
S59_Q11.csv,20944,53284,0.3930635838150289
S184_Q9.csv,26488,67375,0.3931428571428571
S221_Q23.csv,40194,102179,0.3933685003767898
S1_Q16.csv,14784,37576,0.39344262295081966
S25_Q7.csv,26488,67298,0.39359267734553777
S347_Q9.csv,33341,84700,0.3936363636363636
S61_Q4.csv,12474,31647,0.39416058394160586
S166_Q10.csv,23639,59906,0.39460154241645246
S389_Q22.csv,24871,62909,0.3953488372093023
S354_Q15.csv,19250,48664,0.39556962025316456
S194_Q16.csv,23408,59136,0.3958333333333333
S166_Q16.csv,24255,61215,0.39622641509433965
S207_Q16.csv,16016,40348,0.3969465648854962
S25_Q47.csv,28644,72149,0.39701173959445035
S241_Q6.csv,19481,49049,0.39717425431711145
S110_Q10.csv,26796,67452,0.3972602739726027
S29_Q7.csv,11935,30030,0.3974358974358974
S125_Q4.csv,19250,48433,0.397456279809221
S92_Q1.csv,18865,47432,0.3977272727272727
S326_Q2.csv,16324,40964,0.39849624060150374
S339_Q18.csv,14861,37268,0.3987603305785124
S76_Q1.csv,26873,67375,0.39885714285714285
S88_Q21.csv,18095,45353,0.398981324278438
S215_Q20.csv,24178,60599,0.39898348157560354
S333_Q20.csv,28875,72303,0.3993610223642173
S26_Q47.csv,22561,56441,0.39972714870395637
S7_Q2.csv,24101,60214,0.40025575447570333
S327_Q1.csv,34188,85393,0.4003606853020739
S215_Q2.csv,21175,52822,0.4008746355685131
S256_Q47.csv,25487,63525,0.4012121212121212
S256_Q20.csv,24409,60753,0.4017743979721166
S37_Q20.csv,32879,81697,0.40245051837888784
S110_Q21.csv,27412,68068,0.40271493212669685
S110_Q22.csv,26488,65758,0.4028103044496487
S124_Q13.csv,21098,52360,0.40294117647058825
S244_Q11.csv,7546,18711,0.40329218106995884
S371_Q18.csv,9317,23100,0.4033333333333333
S277_Q13.csv,21791,53977,0.4037089871611983
S244_Q14.csv,9702,24024,0.40384615384615385
S7_Q21.csv,23793,58905,0.403921568627451
S237_Q47.csv,24871,61523,0.40425531914893614
S327_Q9.csv,34188,84546,0.40437158469945356
S376_Q7.csv,13552,33495,0.4045977011494253
S376_Q22.csv,18865,46508,0.4056291390728477
S284_Q4.csv,31262,76923,0.4064064064064064
S26_Q21.csv,25795,63294,0.4075425790754258
S156_Q9.csv,23947,58674,0.40813648293963256
S345_Q22.csv,12166,29722,0.40932642487046633
S394_Q15.csv,20790,50666,0.41033434650455924
S199_Q2.csv,15708,38269,0.4104627766599598
S232_Q20.csv,17017,41349,0.41154562383612664
S127_Q20.csv,28567,69377,0.4117647058823529
S110_Q2.csv,26257,63679,0.41233373639661425
S295_Q21.csv,26026,63063,0.4126984126984127
S183_Q6.csv,12551,30338,0.4137055837563452
S205_Q1.csv,32032,77385,0.41393034825870645
S2_Q21.csv,10395,25102,0.41411042944785276
S26_Q4.csv,26103,62986,0.41442542787286063
S394_Q11.csv,22407,54054,0.41452991452991456
S111_Q10.csv,23793,57365,0.4147651006711409
S119_Q47.csv,23793,57134,0.4164420485175202
S166_Q13.csv,24640,59059,0.4172099087353325
S183_Q47.csv,19327,46200,0.41833333333333333
S295_Q23.csv,28182,67221,0.41924398625429554
S387_Q11.csv,27412,65373,0.4193168433451119
S311_Q11.csv,21714,51744,0.41964285714285715
S209_Q4.csv,32417,77231,0.419740777666999
S166_Q22.csv,26180,62370,0.41975308641975306
S257_Q10.csv,20020,47663,0.420032310177706
S174_Q47.csv,14861,35343,0.420479302832244
S197_Q21.csv,21868,51975,0.42074074074074075
S2_Q13.csv,12936,30723,0.42105263157894735
S377_Q9.csv,17556,41657,0.4214417744916821
S29_Q1.csv,18018,42658,0.4223826714801444
S131_Q6.csv,25641,60599,0.42312579415501905
S25_Q11.csv,27874,65681,0.4243845252051583
S119_Q4.csv,10395,24486,0.42452830188679247
S111_Q1.csv,19096,44968,0.4246575342465753
S171_Q6.csv,28182,66297,0.4250871080139373
S327_Q22.csv,36267,85239,0.4254742547425474
S28_Q4.csv,23562,55363,0.42559109874826145
S91_Q10.csv,20097,47201,0.4257748776508972
S183_Q22.csv,22330,52437,0.42584434654919234
S26_Q14.csv,22715,53207,0.426917510853835
S29_Q9.csv,16555,38731,0.4274353876739563
S270_Q22.csv,25333,59213,0.42782834850455137
S28_Q21.csv,26257,61369,0.42785445420326224
S170_Q16.csv,24640,57519,0.428380187416332
S85_Q47.csv,18480,43120,0.42857142857142855
S221_Q9.csv,30723,71610,0.4290322580645161
S110_Q4.csv,28490,66374,0.42923433874709976
S147_Q7.csv,18711,43582,0.4293286219081272
S285_Q10.csv,33418,77462,0.43141153081510936
S184_Q4.csv,28105,65142,0.4314420803782506
S295_Q2.csv,12397,28721,0.4316353887399464
S347_Q20.csv,37191,86086,0.43202146690518783
S27_Q23.csv,35266,81543,0.43248347497639283
S358_Q2.csv,33726,77847,0.4332344213649852
S391_Q22.csv,30569,70532,0.4334061135371179
S354_Q23.csv,26565,61292,0.4334170854271357
S327_Q15.csv,34881,80388,0.4339080459770115
S183_Q4.csv,22330,51436,0.4341317365269461
S202_Q9.csv,40502,93093,0.43507030603804797
S256_Q7.csv,21945,50435,0.4351145038167939
S231_Q20.csv,20328,46662,0.43564356435643564
S334_Q7.csv,32186,73843,0.4358706986444213
S53_Q47.csv,16324,37422,0.43621399176954734
S244_Q23.csv,22407,51359,0.4362818590704648
S183_Q11.csv,15939,36498,0.43670886075949367
S270_Q7.csv,24486,56056,0.4368131868131868
S57_Q21.csv,25641,58674,0.43700787401574803
S37_Q2.csv,29183,66759,0.4371395617070358
S156_Q7.csv,26180,59829,0.4375804375804376
S194_Q21.csv,25102,57365,0.4375838926174497
S211_Q16.csv,17325,39578,0.4377431906614786
S171_Q4.csv,29645,67683,0.4379977246871445
S215_Q23.csv,25410,57981,0.43824701195219123
S237_Q20.csv,28336,64603,0.43861740166865315
S388_Q4.csv,30107,68607,0.4388327721661055
S166_Q18.csv,27027,61523,0.43929912390488113
S192_Q9.csv,41503,94402,0.4396411092985318
S192_Q11.csv,43659,99253,0.43987587276958884
S337_Q2.csv,32879,74690,0.4402061855670103
S159_Q6.csv,26257,59598,0.4405684754521964
S202_Q4.csv,38731,87780,0.4412280701754386
S27_Q16.csv,29568,66990,0.4413793103448276
S85_Q1.csv,16555,37499,0.4414784394250513
S257_Q6.csv,19558,44275,0.44173913043478263
S168_Q21.csv,27489,62216,0.44183168316831684
S86_Q4.csv,22561,51051,0.4419306184012066
S61_Q16.csv,15015,33957,0.4421768707482993
S122_Q7.csv,40964,92554,0.4425956738768719
S86_Q20.csv,21098,47663,0.44264943457189015
S257_Q7.csv,22022,49742,0.44272445820433437
S221_Q20.csv,31724,71610,0.443010752688172
S9_Q22.csv,26411,59598,0.44315245478036175
S354_Q6.csv,21098,47586,0.44336569579288027
S280_Q20.csv,10318,23254,0.44370860927152317
S91_Q23.csv,23100,52052,0.4437869822485207
S122_Q22.csv,42581,95942,0.4438202247191011
S211_Q18.csv,18865,42504,0.4438405797101449
S121_Q15.csv,23023,51821,0.4442793462109955
S25_Q13.csv,32186,72380,0.44468085106382976
S285_Q23.csv,35343,79464,0.44476744186046513
S371_Q13.csv,18326,41195,0.44485981308411215
S200_Q21.csv,25179,56595,0.4448979591836735
S76_Q20.csv,31416,70609,0.44492911668484186
S333_Q2.csv,32109,72072,0.44551282051282054
S159_Q47.csv,27335,61292,0.44597989949748745
S171_Q20.csv,28952,64911,0.4460260972716489
S175_Q22.csv,20097,45045,0.4461538461538462
S339_Q4.csv,17556,39347,0.4461839530332681
S39_Q4.csv,20867,46739,0.4464579901153213
S347_Q6.csv,37884,84777,0.44686648501362397
S162_Q22.csv,27720,61985,0.4472049689440994
S194_Q2.csv,24255,54208,0.4474431818181818
S274_Q20.csv,38038,85008,0.447463768115942
S86_Q13.csv,22638,50589,0.4474885844748858
S61_Q11.csv,17556,39193,0.44793713163064836
S388_Q2.csv,29183,65142,0.44799054373522457
S9_Q14.csv,25795,57519,0.4484605087014726
S166_Q47.csv,27797,61908,0.4490049751243781
S257_Q15.csv,32956,73381,0.4491080797481637
S284_Q15.csv,35882,79772,0.4498069498069498
S257_Q16.csv,16940,37653,0.4498977505112474
S200_Q14.csv,25718,57134,0.4501347708894879
S127_Q47.csv,30338,67375,0.4502857142857143
S241_Q15.csv,26565,58982,0.45039164490861616
S346_Q22.csv,33649,74690,0.4505154639175258
S100_Q7.csv,42581,94479,0.45069274653626734
S339_Q14.csv,17248,38269,0.4507042253521127
S394_Q21.csv,25333,56133,0.4513031550068587
S168_Q13.csv,28952,64141,0.45138055222088835
S389_Q18.csv,29799,65989,0.4515752625437573
S86_Q15.csv,22022,48741,0.4518167456556082
S200_Q13.csv,25718,56903,0.4519621109607578
S29_Q4.csv,26950,59598,0.45219638242894056
S168_Q4.csv,31031,68607,0.45230078563411896
S156_Q6.csv,24255,53592,0.4525862068965517
S166_Q11.csv,27566,60830,0.4531645569620253
S156_Q4.csv,27258,60137,0.4532650448143406
S345_Q10.csv,22484,49588,0.453416149068323
S57_Q16.csv,27027,59598,0.45348837209302323
S354_Q10.csv,21483,47355,0.45365853658536587
S371_Q21.csv,10318,22715,0.4542372881355932
S8_Q2.csv,26950,59290,0.45454545454545453
S207_Q23.csv,37037,81466,0.4546313799621928
S29_Q2.csv,18557,40810,0.4547169811320755
S156_Q18.csv,26565,58366,0.4551451187335092
S111_Q13.csv,25025,54978,0.45518207282913165
S184_Q10.csv,29337,64449,0.4551971326164875
S171_Q47.csv,29876,65604,0.45539906103286387
S270_Q4.csv,27489,60291,0.4559386973180077
S293_Q7.csv,39963,87626,0.45606326889279436
S211_Q22.csv,23716,51975,0.4562962962962963
S205_Q11.csv,40271,88011,0.4575678040244969
S256_Q22.csv,30030,65527,0.4582843713278496
S389_Q1.csv,30261,65989,0.45857642940490084
S274_Q13.csv,42427,92477,0.4587843463780183
S165_Q2.csv,29183,63448,0.45995145631067963
S86_Q1.csv,22176,48125,0.4608
S171_Q18.csv,30107,65296,0.46108490566037735
S348_Q15.csv,21483,46508,0.46192052980132453
S37_Q16.csv,34342,74228,0.46265560165975106
S25_Q14.csv,33880,73073,0.4636459430979979
S127_Q18.csv,32494,70070,0.46373626373626375
S25_Q4.csv,33187,71456,0.4644396551724138
S147_Q23.csv,20636,44429,0.464471403812825
S256_Q6.csv,27951,60137,0.4647887323943662
S52_Q14.csv,12782,27489,0.4649859943977591
S327_Q6.csv,39886,85470,0.4666666666666667
S271_Q13.csv,24024,51436,0.46706586826347307
S334_Q23.csv,34265,73150,0.46842105263157896
S194_Q1.csv,24255,51744,0.46875
S54_Q23.csv,42427,90475,0.46893617021276596
S9_Q23.csv,28336,60368,0.46938775510204084
S122_Q9.csv,42119,89705,0.4695278969957081
S132_Q21.csv,12551,26719,0.4697406340057637
S334_Q9.csv,34881,74228,0.4699170124481328
S168_Q6.csv,29183,62062,0.47022332506203474
S171_Q11.csv,31647,67298,0.4702517162471396
S194_Q6.csv,23947,50897,0.47049924357034795
S61_Q13.csv,15015,31878,0.47101449275362317
S371_Q15.csv,27643,58674,0.47112860892388453
S170_Q22.csv,25564,54208,0.4715909090909091
S174_Q22.csv,16709,35420,0.4717391304347826
S54_Q16.csv,10318,21868,0.47183098591549294
S245_Q9.csv,29799,63140,0.4719512195121951
S193_Q18.csv,24024,50820,0.4727272727272727
S184_Q22.csv,32494,68684,0.4730941704035874
S371_Q22.csv,25795,54516,0.4731638418079096
S89_Q20.csv,24794,52360,0.47352941176470587
S159_Q2.csv,28721,60599,0.47395171537484115
S76_Q7.csv,30415,64141,0.47418967587034816
S311_Q1.csv,23562,49665,0.4744186046511628
S354_Q1.csv,17864,37653,0.47443762781186094
S184_Q2.csv,31570,66528,0.47453703703703703
S100_Q10.csv,44583,93940,0.4745901639344262
S111_Q7.csv,25025,52591,0.47584187408491946
S162_Q1.csv,33572,70532,0.4759825327510917
S387_Q4.csv,33803,70994,0.4761388286334056
S389_Q11.csv,32648,68530,0.4764044943820225
S165_Q14.csv,31031,65065,0.47692307692307695
S119_Q11.csv,19327,40502,0.47718631178707227
S347_Q15.csv,40733,85316,0.47743682310469315
S192_Q6.csv,45122,94479,0.47758761206193967
S86_Q2.csv,22407,46893,0.47783251231527096
S348_Q10.csv,26026,54439,0.4780763790664781
S174_Q11.csv,18480,38654,0.47808764940239046
S192_Q16.csv,46431,97020,0.4785714285714286
S216_Q2.csv,20251,42273,0.4790528233151184
S125_Q1.csv,18711,39039,0.47928994082840237
S53_Q21.csv,17710,36883,0.4801670146137787
S237_Q11.csv,31416,65373,0.48056537102473496
S347_Q16.csv,41580,86317,0.4817127564674398
S184_Q23.csv,32263,66913,0.48216340621403914
S358_Q23.csv,31262,64834,0.4821852731591449
S334_Q22.csv,35189,72842,0.48308668076109934
S388_Q9.csv,33341,68992,0.48325892857142855
S241_Q7.csv,21329,44121,0.48342059336823734
S174_Q13.csv,27720,57288,0.4838709677419355
S285_Q14.csv,36498,75383,0.48416751787538304
S241_Q4.csv,27104,55979,0.48418156808803303
S110_Q14.csv,33033,68222,0.48419864559819414
S377_Q23.csv,19558,40348,0.4847328244274809
S388_Q20.csv,33341,68684,0.4854260089686099
S279_Q23.csv,18249,37499,0.486652977412731
S37_Q22.csv,42273,86779,0.487133984028394
S389_Q45.csv,31878,65373,0.4876325088339223
S125_Q22.csv,29183,59829,0.4877734877734878
S119_Q14.csv,18480,37884,0.4878048780487805
S165_Q21.csv,32802,67144,0.48853211009174313
S147_Q6.csv,21945,44891,0.4888507718696398
S171_Q10.csv,32109,65681,0.488862837045721
S205_Q18.csv,42427,86779,0.4889086069210293
S274_Q47.csv,43813,89551,0.4892519346517627
S270_Q9.csv,28413,58058,0.48938992042440316
S100_Q11.csv,48510,99099,0.48951048951048953
S124_Q7.csv,27258,55671,0.4896265560165975
S388_Q7.csv,34881,71225,0.4897297297297297
S192_Q4.csv,47740,97482,0.48973143759873616
S159_Q14.csv,29645,60522,0.48982188295165396
S9_Q6.csv,27797,56749,0.4898236092265943
S284_Q14.csv,32956,67144,0.4908256880733945
S311_Q47.csv,20790,42350,0.4909090909090909
S124_Q23.csv,32956,66990,0.49195402298850577
S166_Q20.csv,30646,62216,0.49257425742574257
S170_Q18.csv,30723,62293,0.4932014833127318
S221_Q18.csv,25564,51821,0.4933135215453195
S122_Q6.csv,45969,93170,0.4933884297520661
S29_Q15.csv,25872,52437,0.4933920704845815
S376_Q1.csv,9009,18249,0.4936708860759494
S184_Q1.csv,33726,68222,0.49435665914221216
S26_Q10.csv,32186,65065,0.49467455621301776
S11_Q7.csv,31724,64064,0.4951923076923077
S334_Q6.csv,35728,72149,0.4951974386339381
S202_Q23.csv,44814,90398,0.4957410562180579
S216_Q18.csv,20097,40502,0.49619771863117873
S192_Q20.csv,49126,98945,0.4964980544747082
S237_Q15.csv,34111,68684,0.4966367713004484
S88_Q18.csv,24640,49588,0.4968944099378882
S171_Q23.csv,32417,65219,0.4970484061393152
S184_Q6.csv,33418,67221,0.49713631156930127
S263_Q6.csv,27720,55748,0.4972375690607735
S110_Q11.csv,35574,71456,0.4978448275862069
S61_Q6.csv,20251,40656,0.4981060606060606
S271_Q23.csv,30492,61215,0.4981132075471698
S295_Q11.csv,31031,62293,0.49814585908529047
S88_Q7.csv,24486,49126,0.49843260188087773
S194_Q18.csv,28490,57134,0.49865229110512127
S9_Q11.csv,30954,62062,0.4987593052109181
S311_Q23.csv,27951,55979,0.49931224209078406
S358_Q4.csv,41734,83545,0.49953917050691243
S280_Q10.csv,11781,23562,0.5
S183_Q2.csv,19712,39424,0.5
S357_Q23.csv,41580,83160,0.5
S131_Q4.csv,29876,59752,0.5
S347_Q14.csv,43197,86317,0.5004460303300624
S346_Q6.csv,38038,75999,0.5005065856129686
S171_Q22.csv,33187,66297,0.5005807200929152
S27_Q6.csv,31724,63371,0.5006075334143378
S168_Q7.csv,31570,63063,0.5006105006105006
S25_Q9.csv,35882,71610,0.5010752688172043
S297_Q2.csv,28567,56980,0.5013513513513513
S61_Q47.csv,14168,28259,0.5013623978201635
S100_Q1.csv,40964,81620,0.5018867924528302
S88_Q23.csv,26180,52129,0.5022156573116692
S211_Q21.csv,25487,50743,0.5022761760242792
S92_Q14.csv,15400,30646,0.5025125628140703
S37_Q13.csv,41272,82082,0.5028142589118199
S53_Q18.csv,18095,35959,0.5032119914346895
S257_Q14.csv,21406,42504,0.5036231884057971
S91_Q2.csv,24563,48741,0.5039494470774092
S92_Q15.csv,22561,44737,0.504302925989673
S241_Q1.csv,21945,43505,0.504424778761062
S100_Q2.csv,47894,94941,0.5044606650446066
S327_Q7.csv,40964,81158,0.5047438330170778
S347_Q1.csv,41041,81235,0.5052132701421801
S159_Q22.csv,28798,56980,0.5054054054054054
S165_Q6.csv,32340,63987,0.5054151624548736
S194_Q10.csv,24717,48895,0.5055118110236221
S9_Q15.csv,28567,56441,0.5061391541609823
S9_Q47.csv,30877,60984,0.5063131313131313
S124_Q1.csv,31570,62293,0.5067985166872683
S371_Q47.csv,24717,48741,0.5071090047393365
S394_Q9.csv,27643,54439,0.5077793493635078
S327_Q23.csv,44352,87318,0.5079365079365079
S119_Q23.csv,22638,44506,0.5086505190311419
S171_Q9.csv,33572,65989,0.5087514585764294
S346_Q23.csv,38269,75152,0.5092213114754098
S354_Q22.csv,22946,45045,0.5094017094017094
S215_Q15.csv,31031,60907,0.5094816687737042
S231_Q4.csv,20559,40348,0.5095419847328244
S166_Q2.csv,30107,59059,0.5097783572359843
S222_Q4.csv,61754,121121,0.5098537825810553
S371_Q10.csv,25718,50358,0.5107033639143731
S241_Q21.csv,32879,64372,0.5107655502392344
S346_Q7.csv,37576,73535,0.5109947643979058
S122_Q15.csv,47740,93324,0.5115511551155115
S231_Q11.csv,22869,44660,0.5120689655172413
S91_Q13.csv,21021,41041,0.5121951219512195
S330_Q22.csv,24948,48664,0.5126582278481012
S345_Q1.csv,16478,32109,0.513189448441247
S194_Q22.csv,28413,55363,0.5132127955493742
S162_Q18.csv,31339,61061,0.5132408575031526
S354_Q14.csv,11858,23100,0.5133333333333333
S118_Q4.csv,41041,79926,0.5134874759152216
S221_Q11.csv,30415,59136,0.5143229166666666
S347_Q10.csv,45584,88627,0.5143353605560382
S53_Q16.csv,17402,33803,0.5148063781321185
S354_Q7.csv,28028,54362,0.5155807365439093
S387_Q47.csv,19019,36883,0.5156576200417536
S215_Q4.csv,30492,59059,0.516297262059974
S347_Q7.csv,44275,85701,0.5166217430368374
S257_Q18.csv,17941,34727,0.516629711751663
S170_Q2.csv,29799,57673,0.5166889185580774
S131_Q2.csv,28105,54362,0.5169971671388102
S174_Q23.csv,23947,46277,0.5174708818635607
S168_Q1.csv,32571,62909,0.5177478580171359
S76_Q47.csv,33341,64372,0.5179425837320574
S241_Q9.csv,28259,54516,0.518361581920904
S156_Q13.csv,25641,49434,0.5186915887850467
S327_Q16.csv,43428,83699,0.5188592456301748
S334_Q47.csv,38808,74767,0.5190525231719877
S388_Q23.csv,36113,69531,0.5193798449612403
S9_Q4.csv,30723,59136,0.51953125
S346_Q10.csv,38885,74844,0.5195473251028807
S241_Q20.csv,33264,63987,0.51985559566787
S131_Q15.csv,34727,66759,0.5201845444059977
S11_Q6.csv,30723,59059,0.5202086049543677
S25_Q1.csv,38115,73227,0.5205047318611987
S6_Q2.csv,15631,30030,0.5205128205128206
S221_Q15.csv,33110,63602,0.5205811138014528
S241_Q23.csv,27181,52206,0.5206489675516224
S29_Q6.csv,24948,47894,0.5209003215434084
S231_Q13.csv,20559,39347,0.5225048923679061
S391_Q23.csv,39501,75537,0.5229357798165137
S156_Q1.csv,31416,60060,0.5230769230769231
S349_Q7.csv,34727,66374,0.5232018561484919
S204_Q7.csv,31955,61061,0.5233291298865069
S257_Q4.csv,21560,41195,0.5233644859813084
S334_Q11.csv,37807,72226,0.523454157782516
S339_Q6.csv,26488,50589,0.5235920852359208
S127_Q14.csv,37191,70994,0.5238611713665944
S183_Q1.csv,27566,52591,0.5241581259150805
S237_Q9.csv,33033,62986,0.5244498777506112
S86_Q22.csv,29568,56287,0.5253077975376197
S237_Q18.csv,34419,65450,0.5258823529411765
S389_Q14.csv,32648,62062,0.5260545905707196
S57_Q10.csv,29722,56441,0.5266030013642565
S61_Q18.csv,21714,41195,0.5271028037383177
S387_Q7.csv,31801,60291,0.5274584929757343
S91_Q20.csv,26873,50897,0.5279878971255674
S168_Q15.csv,35959,68068,0.5282805429864253
S202_Q2.csv,47894,90629,0.5284621920135939
S327_Q47.csv,42735,80696,0.5295801526717557
S122_Q20.csv,48356,91168,0.5304054054054054
S237_Q23.csv,34958,65835,0.5309941520467836
S285_Q7.csv,41503,78001,0.5320829220138203
S125_Q14.csv,25872,48587,0.5324881141045958
S245_Q4.csv,32571,61138,0.5327455919395466
S326_Q1.csv,18634,34958,0.5330396475770925
S274_Q14.csv,47894,89782,0.5334476843910806
S54_Q15.csv,20636,38654,0.5338645418326693
S119_Q16.csv,20020,37499,0.5338809034907598
S348_Q7.csv,29953,56056,0.5343406593406593
S327_Q10.csv,43582,81543,0.534466477809254
S171_Q14.csv,36421,68068,0.5350678733031674
S25_Q16.csv,39963,74613,0.5356037151702786
S76_Q10.csv,34342,64064,0.5360576923076923
S2_Q16.csv,10857,20251,0.5361216730038023
S388_Q14.csv,37576,70070,0.5362637362637362
S284_Q10.csv,33957,63294,0.5364963503649635
S334_Q13.csv,38731,72149,0.5368196371398078
S184_Q14.csv,36421,67837,0.5368898978433598
S333_Q21.csv,38654,71995,0.5368983957219251
S388_Q13.csv,35651,66374,0.537122969837587
